vector_id,book_number,chapter_number,book_title,chapter_title,cluster_id,cluster_label,pub_year,cited_year,snippet
22589,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2008,"er to ground their co-construction of shared mathematical meaning (Sarmiento &  Stahl, 2008, Stahl, et al., 2011). Our analysis of the excerpts presented below"
22589,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2008,"der to ground their co-construction of shared mathematical meaning (Sarmiento &  Stahl, 2008, Stahl, et al., 2011). Our analysis of the excerpts presented below"
22594,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2007,"ures of the VMT chat system is  the referencing support mechanism (Mühlpfordt & Stahl, 2007), which allows users to"
22594,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2007,"tures of the VMT chat system is  the referencing support mechanism (Mühlpfordt & Stahl, 2007), which allows users to"
22595,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2007,"ures of the VMT chat system is  the referencing support mechanism (Mühlpfordt & Stahl, 2007), which allows users to  visually connect their chat postings to pre"
22595,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2007,"process of collaboration itself (Stahl,  Koschmann & Suthers, 2006; Koschmann, Stahl & Zemel, 2007). In an effort to  investigate the organization of interacti"
22595,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2007,"tures of the VMT chat system is  the referencing support mechanism (Mühlpfordt & Stahl, 2007), which allows users to  visually connect their chat postings to pr"
22595,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2007,"e process of collaboration itself (Stahl,  Koschmann & Suthers, 2006; Koschmann, Stahl & Zemel, 2007). In an effort to  investigate the organization of interact"
22596,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2007,"Koschmann & Suthers, 2006; Koschmann, Stahl & Zemel, 2007). In an effort to  investigate the organization of interacti"
22596,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2006,"s of the  VMT environment, we consider the small group as the unit of analysis (Stahl, 2006),  and we appropriate methods of Ethnomethodology (EM) (Garfinkel, 1"
22596,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",4,Virtual Math Teams Project and Online Collaboration,2013,2006,"es of the  VMT environment, we consider the small group as the unit of analysis (Stahl, 2006),  and we appropriate methods of Ethnomethodology (EM) (Garfinkel,"
22600,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",19,Collaborative Mathematical Meaning-Making,2013,2009,"s co-construction process was analyzed and published elsewhere (Cakir, Zemel  & Stahl, 2009; Cakir, 2009), so we will skip the part where the group constituted"
22600,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",19,Collaborative Mathematical Meaning-Making,2013,2009,"is co-construction process was analyzed and published elsewhere (Cakir, Zemel  & Stahl, 2009; Cakir, 2009), so we will skip the part where the group constituted"
22695,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2011,"rdinated sequence of actions performed in both the chat and whiteboard spaces  (Stahl et al., 2011). In the excerpts above we have observed several referential"
22695,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2011,"ordinated sequence of actions performed in both the chat and whiteboard spaces  (Stahl et al., 2011). In the excerpts above we have observed several referential"
22699,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2008,"vely constitute a shared  problem space with increasing complexity (Sarmeinto & Stahl, 2008). By enacting  referential practices, participants isolate features"
22699,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2008,"ively constitute a shared  problem space with increasing complexity (Sarmeinto & Stahl, 2008). By enacting  referential practices, participants isolate features"
22716,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2011,"reached through a sequence of discourse interactions that  build successively (Stahl, 2011). The discourse moves within the media of graphical"
22716,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2011,"e reached through a sequence of discourse interactions that  build successively (Stahl, 2011). The discourse moves within the media of graphical"
22717,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2011,"reached through a sequence of discourse interactions that  build successively (Stahl, 2011). The discourse moves within the media of graphical  constructions,"
22717,12,3,Essays in Online Mathematics Interaction,"The Integration of Mathematics Discourse, Graphical Reasonin",7,Group Discourse in Mathematics Problem-Solving,2013,2011,"e reached through a sequence of discourse interactions that  build successively (Stahl, 2011). The discourse moves within the media of graphical  constructions,"
22906,12,4,Essays in Online Mathematics Interaction,“You can divide the thing into two parts”: Analyzing Referen,4,Virtual Math Teams Project and Online Collaboration,2009,2009,"ng” might be. The VMT  interface is a “dual-interaction space” (Çakir, Zemel, & Stahl, 2009), including not  only a chat facility, but also a whiteboard panel."
22906,12,4,Essays in Online Mathematics Interaction,“You can divide the thing into two parts”: Analyzing Referen,4,Virtual Math Teams Project and Online Collaboration,2009,2009,"ing” might be. The VMT  interface is a “dual-interaction space” (Çakir, Zemel, & Stahl, 2009), including not  only a chat facility, but also a whiteboard panel."
22983,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,3,Threading and Response Structure in Chat,2009,2005,"replaced by a threading  structure of responses in chat (Çakir, Xhafa, Zhou, & Stahl, 2005; Zemel & Çakir,  2007). For this reason, we recommend that an analys"
22983,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,3,Threading and Response Structure in Chat,2009,2009,"ication of the threading structure of the responses of  postings to each other (Stahl, 2009, Ch. 20, 26, 28). We took this approach to a  particularly interesti"
22983,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,3,Threading and Response Structure in Chat,2009,2007,"ook this approach to a  particularly interesting but confusing chat excerpt in (Stahl, 2007a) and concluded that  there was still ambiguity about what the parti"
22983,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,3,Threading and Response Structure in Chat,2009,2005,"s replaced by a threading  structure of responses in chat (Çakir, Xhafa, Zhou, & Stahl, 2005; Zemel & Çakir,  2007). For this reason, we recommend that an analy"
22983,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,3,Threading and Response Structure in Chat,2009,2009,"fication of the threading structure of the responses of  postings to each other (Stahl, 2009, Ch. 20, 26, 28). We took this approach to a  particularly interest"
22983,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,3,Threading and Response Structure in Chat,2009,2007,"took this approach to a  particularly interesting but confusing chat excerpt in (Stahl, 2007a) and concluded that  there was still ambiguity about what the part"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2008,"actices that might have avoided  such a problem (Livingston, 1999; Sfard, 2008; Stahl, 2008), such as defining their  terms explicitly and labeling indexed obje"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2005,"University. This CSCL research project has  previously been presented at ICCE (Stahl, 2005; Stahl, Wee, & Looi, 2007) and at  CSCL (Stahl, 2007a, 2007b). The b"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2007,"ly been presented at ICCE (Stahl, 2005; Stahl, Wee, & Looi, 2007) and at  CSCL (Stahl, 2007a, 2007b). The background for it is discussed in (Stahl, 2006) and  m"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2006,"007) and at  CSCL (Stahl, 2007a, 2007b). The background for it is discussed in (Stahl, 2006) and  many results are gathered in (Stahl, 2009). The specific excer"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2009,"kground for it is discussed in (Stahl, 2006) and  many results are gathered in (Stahl, 2009). The specific excerpt is taken from the  beginning of the last of f"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2007,"initial analysis of the excerpt to  determine its threading was undertaken in (Stahl, 2007a; revised version in Stahl, 2009,"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2009,"to  determine its threading was undertaken in (Stahl, 2007a; revised version in Stahl, 2009,"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2008,"ractices that might have avoided  such a problem (Livingston, 1999; Sfard, 2008; Stahl, 2008), such as defining their  terms explicitly and labeling indexed obj"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2005,"l University. This CSCL research project has  previously been presented at ICCE (Stahl, 2005; Stahl, Wee, & Looi, 2007) and at  CSCL (Stahl, 2007a, 2007b). The"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2007,"sly been presented at ICCE (Stahl, 2005; Stahl, Wee, & Looi, 2007) and at  CSCL (Stahl, 2007a, 2007b). The background for it is discussed in (Stahl, 2006) and"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2006,"2007) and at  CSCL (Stahl, 2007a, 2007b). The background for it is discussed in (Stahl, 2006) and  many results are gathered in (Stahl, 2009). The specific exce"
22986,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,7,Group Discourse in Mathematics Problem-Solving,2009,2009,"ckground for it is discussed in (Stahl, 2006) and  many results are gathered in (Stahl, 2009). The specific excerpt is taken from the  beginning of the last of"
22987,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,4,Virtual Math Teams Project and Online Collaboration,2009,2007,"initial analysis of the excerpt to  determine its threading was undertaken in (Stahl, 2007a; revised version in Stahl, 2009,  Ch. 26), This analysis was taken"
22987,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,4,Virtual Math Teams Project and Online Collaboration,2009,2009,"to  determine its threading was undertaken in (Stahl, 2007a; revised version in Stahl, 2009,  Ch. 26), This analysis was taken up in (Medina, Suthers, & Vatrapu"
22987,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,4,Virtual Math Teams Project and Online Collaboration,2009,2007,"n initial analysis of the excerpt to  determine its threading was undertaken in (Stahl, 2007a; revised version in Stahl, 2009,  Ch. 26), This analysis was taken"
22987,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,4,Virtual Math Teams Project and Online Collaboration,2009,2009,"to  determine its threading was undertaken in (Stahl, 2007a; revised version in Stahl, 2009,  Ch. 26), This analysis was taken up in (Medina, Suthers, & Vatrap"
22995,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,19,Collaborative Mathematical Meaning-Making,2009,2009,"review their derivation in the chat first. This brings us to the analysis in  (Stahl, 2009, Chapter 26) and the confusion about “the second formula.”   [19:30:"
22995,12,5,Essays in Online Mathematics Interaction,Repairing Indexicality in Virtual Math Teams,19,Collaborative Mathematical Meaning-Making,2009,2009,"o review their derivation in the chat first. This brings us to the analysis in  (Stahl, 2009, Chapter 26) and the confusion about “the second formula.”   [19:30"
23258,12,8,Essays in Online Mathematics Interaction,Book review: Exploring thinking as communicating in CSCL,11,Group Cognition in Collaborative Learning,2008,2008,"Ludvigsen, 2008),  or time stretches longer than a single  session (Sarmiento & Stahl, 2008). One can observe complex group cognitive  processes, such as proble"
23258,12,8,Essays in Online Mathematics Interaction,Book review: Exploring thinking as communicating in CSCL,11,Group Cognition in Collaborative Learning,2008,2008,"Ludvigsen, 2008),  or time stretches longer than a single  session (Sarmiento & Stahl, 2008). One can observe complex group cognitive  processes, such as probl"
23315,13,1,Essays in Collaborative Dynamic Geometry,Multi-User GeoGebra for Virtual Math Teams,4,Virtual Math Teams Project and Online Collaboration,2010,2006,"ems for small groups of students to work on collaboratively  over the Internet (Stahl, 2006; 2009).  In our design-based research at the VMT Project, we started"
23315,13,1,Essays in Collaborative Dynamic Geometry,Multi-User GeoGebra for Virtual Math Teams,4,Virtual Math Teams Project and Online Collaboration,2010,2006,"lems for small groups of students to work on collaboratively  over the Internet (Stahl, 2006; 2009).  In our design-based research at the VMT Project, we starte"
23378,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"al Math Teams (VMT) environment, which  has already been prototyped and tested (Stahl, 2009b).   (b) Dynamic math (such as Geometer’s Sketchpad, Mathematica, Ca"
23378,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"ual Math Teams (VMT) environment, which  has already been prototyped and tested (Stahl, 2009b).   (b) Dynamic math (such as Geometer’s Sketchpad, Mathematica, C"
23379,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,2,Group Cognition in Dynamic Geometry Learning,2012,2009,"w students use dynamic math  tools in sufficient detail (compare Cakir, Zemel & Stahl, 2009; Stahl, 2009b).  GeoGebra (http://www.geogebra.org) is an open-sourc"
23379,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,2,Group Cognition in Dynamic Geometry Learning,2012,2009,"e dynamic math  tools in sufficient detail (compare Cakir, Zemel & Stahl, 2009; Stahl, 2009b).  GeoGebra (http://www.geogebra.org) is an open-source system for"
23379,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,2,Group Cognition in Dynamic Geometry Learning,2012,2009,"ow students use dynamic math  tools in sufficient detail (compare Cakir, Zemel & Stahl, 2009; Stahl, 2009b).  GeoGebra (http://www.geogebra.org) is an open-sour"
23379,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,2,Group Cognition in Dynamic Geometry Learning,2012,2009,"se dynamic math  tools in sufficient detail (compare Cakir, Zemel & Stahl, 2009; Stahl, 2009b).  GeoGebra (http://www.geogebra.org) is an open-source system for"
23382,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"dologically  inspired conversation analysis (Garfinkel, 1967; Sacks, 1962/1995; Stahl, 2009a;  2009c; Zemel, Çakir & Stahl, 2009). A large number of publication"
23382,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"alysis (Garfinkel, 1967; Sacks, 1962/1995; Stahl, 2009a;  2009c; Zemel, Çakir & Stahl, 2009). A large number of publications have appeared  from the project (se"
23382,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2006,"from the project (see http://GerryStahl.net/vmt/pubs.html), including 2 books  (Stahl, 2006; 2009b) and 8 doctoral dissertations (Çakir, 2009; Litz, 2007; Merge"
23382,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"odologically  inspired conversation analysis (Garfinkel, 1967; Sacks, 1962/1995; Stahl, 2009a;  2009c; Zemel, Çakir & Stahl, 2009). A large number of publicatio"
23382,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"nalysis (Garfinkel, 1967; Sacks, 1962/1995; Stahl, 2009a;  2009c; Zemel, Çakir & Stahl, 2009). A large number of publications have appeared  from the project (s"
23382,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2006,"from the project (see http://GerryStahl.net/vmt/pubs.html), including 2 books  (Stahl, 2006; 2009b) and 8 doctoral dissertations (Çakir, 2009; Litz, 2007; Merg"
23383,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"ourse— both its nature and modes of computer support for it. The 28 studies in (Stahl, 2009b)  present some of the most important of the 169 publications relate"
23383,13,2,Essays in Collaborative Dynamic Geometry,Designing a Learning Environment to Promote Math Discourse,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"course— both its nature and modes of computer support for it. The 28 studies in (Stahl, 2009b)  present some of the most important of the 169 publications relat"
23417,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2006,"nputs from  individuals, based on their interpretation of the on-going context (Stahl, 2006, esp.  Ch. 16). They also take into account the larger social/histor"
23417,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2013,"l/historical/cultural/linguistic  context, which they can reproduce and modify (Stahl, 2013). Applying this perspective  to the learning of mathematics, we adop"
23417,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2008,"as the ability to engage in significant mathematical discussion (Sfard,  2008; Stahl, 2008). Here, “discourse” includes gesture, inscription, representation an"
23417,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2006,"inputs from  individuals, based on their interpretation of the on-going context (Stahl, 2006, esp.  Ch. 16). They also take into account the larger social/histo"
23417,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2013,"al/historical/cultural/linguistic  context, which they can reproduce and modify (Stahl, 2013). Applying this perspective  to the learning of mathematics, we ado"
23417,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2008,"g as the ability to engage in significant mathematical discussion (Sfard,  2008; Stahl, 2008). Here, “discourse” includes gesture, inscription, representation a"
23418,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2008,"as the ability to engage in significant mathematical discussion (Sfard,  2008; Stahl, 2008). Here, “discourse” includes gesture, inscription, representation an"
23418,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2009,"effective  interactions (Error! Hyperlink reference not valid.; Çakir, Zemel & Stahl, 2009).  G  Essays in Collaborative Dynamic Geometry  36  Technologies pla"
23418,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2008,"g as the ability to engage in significant mathematical discussion (Sfard,  2008; Stahl, 2008). Here, “discourse” includes gesture, inscription, representation a"
23418,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",7,Group Discourse in Mathematics Problem-Solving,2012,2009,"n effective  interactions (Error! Hyperlink reference not valid.; Çakir, Zemel & Stahl, 2009).  G  Essays in Collaborative Dynamic Geometry  36  Technologies pl"
23419,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",4,Virtual Math Teams Project and Online Collaboration,2012,2009,"udents  to explore mathematics – especially dynamic geometry – together online (Stahl, 2009).  Our Virtual Math Teams (VMT) environment now includes a multi-use"
23419,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",4,Virtual Math Teams Project and Online Collaboration,2012,2010,"cludes a multi-user version of  GeoGebra, an open-source dynamic-geometry tool (Stahl et al., 2010). Shared chat  rooms in this VMT environment can include:  •"
23419,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",4,Virtual Math Teams Project and Online Collaboration,2012,2009,"tudents  to explore mathematics – especially dynamic geometry – together online (Stahl, 2009).  Our Virtual Math Teams (VMT) environment now includes a multi-us"
23419,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",4,Virtual Math Teams Project and Online Collaboration,2012,2010,"ncludes a multi-user version of  GeoGebra, an open-source dynamic-geometry tool (Stahl et al., 2010). Shared chat  rooms in this VMT environment can include:  •"
23420,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",4,Virtual Math Teams Project and Online Collaboration,2012,2012,"cular activities,  interspersed with tutorial tours of the technology features (Stahl, 2012a). These"
23420,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",4,Virtual Math Teams Project and Online Collaboration,2012,2012,"icular activities,  interspersed with tutorial tours of the technology features (Stahl, 2012a). These"
23421,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",2,Group Cognition in Dynamic Geometry Learning,2012,2012,"cular activities,  interspersed with tutorial tours of the technology features (Stahl, 2012a). These  materials are designed for use both by teachers in profess"
23421,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",2,Group Cognition in Dynamic Geometry Learning,2012,2012,"icular activities,  interspersed with tutorial tours of the technology features (Stahl, 2012a). These  materials are designed for use both by teachers in profes"
23430,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",2,Group Cognition in Dynamic Geometry Learning,2012,2012,"t to being able to articulate a proof and to explore its validity dynamically  (Stahl, 2012b). Students have to learn how to think in terms of these dependencie"
23430,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",2,Group Cognition in Dynamic Geometry Learning,2012,2012,"nt to being able to articulate a proof and to explore its validity dynamically  (Stahl, 2012b). Students have to learn how to think in terms of these dependenci"
23431,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",4,Virtual Math Teams Project and Online Collaboration,2012,2012,"t to being able to articulate a proof and to explore its validity dynamically  (Stahl, 2012b). Students have to learn how to think in terms of these dependencie"
23431,13,3,Essays in Collaborative Dynamic Geometry,"Supporting Group Cognition, Individual Learning and Communit",4,Virtual Math Teams Project and Online Collaboration,2012,2012,"nt to being able to articulate a proof and to explore its validity dynamically  (Stahl, 2012b). Students have to learn how to think in terms of these dependenci"
23451,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2006,"2003), accountable talk (Michaels,  O’Connor & Resnick, 2008), group cognition (Stahl, 2006) and engagement in math  discourse (Sfard, 2008; Stahl, 2008a). Thes"
23451,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2008,", group cognition (Stahl, 2006) and engagement in math  discourse (Sfard, 2008; Stahl, 2008a). These approaches place the focus on problem  solving, problem pos"
23451,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2006,"2003), accountable talk (Michaels,  O’Connor & Resnick, 2008), group cognition (Stahl, 2006) and engagement in math  discourse (Sfard, 2008; Stahl, 2008a). The"
23451,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,7,Group Discourse in Mathematics Problem-Solving,2012,2008,"), group cognition (Stahl, 2006) and engagement in math  discourse (Sfard, 2008; Stahl, 2008a). These approaches place the focus on problem  solving, problem po"
23453,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"CL) software, such as that prototyped  in the Virtual Math Teams (VMT) Project (Stahl, 2009).  A Learning Environment for Math Discourse   In order to support o"
23453,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2012,"dynamic mathematics (GeoGebra). We have  described this dual system elsewhere (Stahl, 2012; Stahl et al., 2010). We attempt to"
23453,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2010,"ematics (GeoGebra). We have  described this dual system elsewhere (Stahl, 2012; Stahl et al., 2010). We attempt to"
23453,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2009,"SCL) software, such as that prototyped  in the Virtual Math Teams (VMT) Project (Stahl, 2009).  A Learning Environment for Math Discourse   In order to support"
23453,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2012,"g dynamic mathematics (GeoGebra). We have  described this dual system elsewhere (Stahl, 2012; Stahl et al., 2010). We attempt to"
23453,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2010,"hematics (GeoGebra). We have  described this dual system elsewhere (Stahl, 2012; Stahl et al., 2010). We attempt to"
23454,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2012,"dynamic mathematics (GeoGebra). We have  described this dual system elsewhere (Stahl, 2012; Stahl et al., 2010). We attempt to  support the combination of coll"
23454,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2010,"ematics (GeoGebra). We have  described this dual system elsewhere (Stahl, 2012; Stahl et al., 2010). We attempt to  support the combination of collaborative mat"
23454,13,4,Essays in Collaborative Dynamic Geometry,Evaluating Significant Math Discourse in a Learning Environm,4,Virtual Math Teams Project and Online Collaboration,2012,2012,"g dynamic mathematics (GeoGebra). We have  described this dual system elsewhere (Stahl, 2012; Stahl et al., 2010). We attempt to  support the combination of col"
